trade_date,type,price_open,weight_change,w_before,w_after,cost,price
2016-05-17,buy,17.280000686645508,0.3,0.2,0.5,0.00012662669836751498,17.280000686645508
2016-05-18,buy,17.3700008392334,0.30000000000000004,0.5,0.8,0.00012694023506042647,17.3700008392334
2016-05-19,buy,17.540000915527344,0.09999999999999998,0.8,0.9,4.263928818931728e-05,17.540000915527344
2016-05-20,buy,17.389999389648438,0.04999999999999993,0.9,0.95,2.1154641323927406e-05,17.389999389648438
2016-05-23,buy,17.450000762939453,0.025000000000000022,0.95,0.975,1.0611765399614728e-05,17.450000762939453
2016-05-24,buy,18.479999542236328,0.012500000000000067,0.975,0.9875,5.611179993797826e-06,18.479999542236328
2016-05-27,buy,18.88999938964844,0.010937499999999933,0.9875,0.9984375,5.017315743985052e-06,18.88999938964844
2016-11-04,sell,24.32999992370605,-0.2984375,0.9984375,0.7,0.002652981412321496,24.32999992370605
2016-11-07,sell,24.649999618530277,-0.29999999999999993,0.7,0.4,0.002686309323584579,24.649999618530277
2016-11-08,sell,25.100000381469727,-0.09999999999999998,0.4,0.30000000000000004,0.0009002486453315331,25.100000381469727
2016-11-09,sell,25.489999771118164,-0.050000000000000044,0.30000000000000004,0.25,0.00045193321352180783,25.489999771118164
2016-11-10,sell,24.75,-0.024999999999999994,0.25,0.225,0.00022425398416521368,24.75
2016-11-11,sell,24.15999984741211,-0.012499999999999983,0.225,0.21250000000000002,0.00011150756751053603,24.15999984741211
2016-11-16,sell,23.850000381469727,-0.010937500000000017,0.21250000000000002,0.2015625,9.730086104181721e-05,23.850000381469727
2016-11-17,buy,23.739999771118164,0.30000000000000004,0.2015625,0.5015625,0.00017713523674443358,23.739999771118164
2016-11-18,buy,23.670000076293945,0.298828125,0.5015625,0.800390625,0.00017615975682639323,23.670000076293945
2016-11-21,buy,23.8799991607666,0.09980468749999993,0.800390625,0.9001953125,5.924533800165814e-05,23.8799991607666
2016-11-22,buy,24.21999931335449,0.04990234375000002,0.9001953125,0.95009765625,3.0001076107307952e-05,24.21999931335449
2016-11-23,buy,24.71999931335449,0.024951171875000067,0.95009765625,0.975048828125,1.5294437584715146e-05,24.71999931335449
2016-11-24,buy,24.729999542236328,0.012475585937499978,0.975048828125,0.9875244140625,7.650153734644909e-06,24.729999542236328
2016-11-29,buy,25.0,0.010916137695312522,0.9875244140625,0.9984405517578125,6.766026131026016e-06,25.0
2018-01-30,sell,39.11000061035156,-0.2984405517578126,0.9984405517578125,0.7,0.004352688582538071,39.11000061035156
2018-01-31,sell,38.33000183105469,-0.29999999999999993,0.7,0.4,0.004305956692013407,38.33000183105469
2018-02-01,sell,38.79999923706055,-0.09999999999999998,0.4,0.30000000000000004,0.001439591335061738,38.79999923706055
2018-02-02,sell,38.650001525878906,-0.050000000000000044,0.30000000000000004,0.25,0.000718498253014334,38.650001525878906
2018-02-05,sell,37.5,-0.024999999999999994,0.25,0.225,0.0003564613853751145,37.5
2018-02-06,sell,35.279998779296875,-0.012499999999999983,0.225,0.21250000000000002,0.00017582802133901063,35.279998779296875
2018-02-09,sell,33.099998474121094,-0.010937500000000017,0.21250000000000002,0.2015625,0.0001517996804384965,33.099998474121094
2018-03-08,buy,36.29999923706055,0.2984382629394532,0.2015625,0.5000007629394532,0.0002804334463521891,36.29999923706055
2018-03-09,buy,37.060001373291016,0.2999994277954101,0.5000007629394532,0.8000001907348633,0.00028481553908956493,37.060001373291016
2018-03-12,buy,37.59999847412109,0.09999990463256836,0.8000001907348633,0.9000000953674316,9.603311397165454e-05,37.59999847412109
2018-03-13,buy,38.0,0.04999995231628418,0.9000000953674316,0.9500000476837158,4.847424149433115e-05,38.0
2018-03-14,buy,38.33000183105469,0.02499997615814209,0.9500000476837158,0.9750000238418579,2.4436560650819113e-05,38.33000183105469
2018-03-15,buy,37.810001373291016,0.012499988079071045,0.9750000238418579,0.987500011920929,1.2056535665446376e-05,37.810001373291016
2018-03-20,buy,37.470001220703125,0.010937489569187164,0.987500011920929,0.9984375014901161,1.0455736267780922e-05,37.470001220703125
2018-09-13,sell,39.61000061035156,-0.29843750149011616,0.9984375014901161,0.7,0.004539013343179051,39.61000061035156
2018-09-14,sell,39.61000061035156,-0.29999999999999993,0.7,0.4,0.004554026116535182,39.61000061035156
2018-09-17,sell,40.459999084472656,-0.09999999999999998,0.4,0.30000000000000004,0.001528111926978689,40.459999084472656
2018-09-18,sell,39.59000015258789,-0.050000000000000044,0.30000000000000004,0.25,0.0007586361265171322,39.59000015258789
2018-09-19,sell,39.90999984741211,-0.024999999999999994,0.25,0.225,0.00037996266134144967,39.90999984741211
2018-09-20,sell,40.5099983215332,-0.012499999999999983,0.225,0.21250000000000002,0.0001905934367036487,40.5099983215332
2018-09-26,sell,40.72999954223633,-0.010937500000000017,0.21250000000000002,0.2015625,0.00016694855849195758,40.72999954223633
2018-10-30,buy,30.56999969482422,0.29843750037252903,0.2015625,0.500000000372529,0.0002862535820812639,30.56999969482422
2018-10-31,buy,31.299999237060547,0.2999999997206032,0.500000000372529,0.8000000000931322,0.00029115132786990556,31.299999237060547
2018-11-01,buy,32.029998779296875,0.0999999999534339,0.8000000000931322,0.9000000000465661,9.884879083796899e-05,32.029998779296875
2018-11-02,buy,32.720001220703125,0.049999999976717,0.9000000000465661,0.9500000000232831,5.0380532244414404e-05,32.720001220703125
2018-11-05,buy,32.31999969482422,0.024999999988358446,0.9500000000232831,0.9750000000116416,2.489717521451885e-05,32.31999969482422
2018-11-06,buy,32.709999084472656,0.012499999994179167,0.9750000000116416,0.9875000000058207,1.2594914126827695e-05,32.709999084472656
2018-11-09,buy,32.790000915527344,0.010937499994906896,0.9875000000058207,0.9984375000007276,1.1047238917023919e-05,32.790000915527344
2019-05-02,sell,40.58000183105469,-0.29843750000072766,0.9984375000007276,0.7,0.005613088862995174,40.58000183105469
2019-05-03,sell,40.709999084472656,-0.29999999999999993,0.7,0.4,0.005644307062010415,40.709999084472656
2019-05-06,sell,40.34000015258789,-0.09999999999999998,0.4,0.30000000000000004,0.0018709682070280928,40.34000015258789
2019-05-07,sell,40.060001373291016,-0.050000000000000044,0.30000000000000004,0.25,0.0009329349174143471,40.060001373291016
2019-05-08,sell,39.86000061035156,-0.024999999999999994,0.25,0.225,0.00046573534618144386,39.86000061035156
2019-05-09,sell,39.59999847412109,-0.012499999999999983,0.225,0.21250000000000002,0.0002324884891246261,39.59999847412109
2019-05-14,sell,37.0,-0.010937500000000017,0.21250000000000002,0.2015625,0.00020052985824260455,37.0
2019-05-15,buy,37.40999984741211,0.30000000000000004,0.2015625,0.5015625,0.00036621849759673077,37.40999984741211
2019-05-16,buy,37.41999816894531,0.298828125,0.5015625,0.800390625,0.00036479012681228407,37.41999816894531
2019-05-17,buy,37.369998931884766,0.09980468749999993,0.800390625,0.9001953125,0.00012168929082034672,37.369998931884766
2019-05-20,sell,36.68000030517578,-0.30000000000000004,0.9001953125,0.6001953124999999,0.005413836413382693,36.68000030517578
2019-05-21,buy,36.18000030517578,0.17485351562500007,0.6001953124999999,0.775048828125,0.0002075223742925996,36.18000030517578
2019-05-22,buy,36.59999847412109,0.11247558593750007,0.775048828125,0.8875244140625,0.00013468109892014873,36.59999847412109
2019-05-23,buy,36.04999923706055,0.05623779296874998,0.8875244140625,0.94376220703125,6.643918781206702e-05,36.04999923706055
2019-05-24,buy,35.619998931884766,0.028118896484374933,0.94376220703125,0.971881103515625,3.284484027273994e-05,35.619998931884766
2019-05-27,buy,35.790000915527344,0.014059448242187522,0.971881103515625,0.9859405517578125,1.6498397591438932e-05,35.790000915527344
2019-05-29,buy,34.95000076293945,0.01054458618164067,0.9859405517578125,0.9964851379394531,1.2087382483775937e-05,34.95000076293945
2019-12-19,sell,54.54999923706055,-0.2964851379394532,0.9964851379394531,0.7,0.007972084087968786,54.54999923706055
2019-12-20,sell,54.04999923706055,-0.29999999999999993,0.7,0.4,0.007999466663987157,54.04999923706055
2019-12-23,sell,53.650001525878906,-0.09999999999999998,0.4,0.30000000000000004,0.002653454276712348,53.650001525878906
2019-12-24,sell,53.900001525878906,-0.050000000000000044,0.30000000000000004,0.25,0.0013277291485419057,53.900001525878906
2019-12-25,sell,53.5,-0.024999999999999994,0.25,0.225,0.0006624195770339441,53.5
2019-12-26,sell,53.79999923706055,-0.012499999999999983,0.225,0.21250000000000002,0.00033157445183035065,53.79999923706055
2019-12-31,sell,53.75,-0.010937500000000017,0.21250000000000002,0.2015625,0.00029005467680606533,53.75
2020-03-02,buy,45.65999984741211,0.29843750000009095,0.2015625,0.5000000000000909,0.0005105428980608746,45.65999984741211
2020-03-03,buy,47.900001525878906,0.29999999999993177,0.5000000000000909,0.8000000000000227,0.0005257392450731724,47.900001525878906
2020-03-04,buy,47.58000183105469,0.09999999999998865,0.8000000000000227,0.9000000000000113,0.00017428736808740717,47.58000183105469
2020-03-05,buy,48.58000183105469,0.04999999999999438,0.9000000000000113,0.9500000000000057,8.878833023456325e-05,48.58000183105469
2020-03-06,buy,48.31999969482422,0.024999999999997136,0.9500000000000057,0.9750000000000029,4.416749790158818e-05,48.31999969482422
2020-03-09,buy,45.7599983215332,0.012499999999998512,0.9750000000000029,0.9875000000000014,2.0942762641820715e-05,45.7599983215332
2020-03-12,buy,42.83000183105469,0.010937499999998823,0.9875000000000014,0.9984375000000002,1.7166128224062083e-05,42.83000183105469
2020-08-28,sell,64.80000305175781,-0.29843750000000024,0.9984375000000002,0.7,0.010660906522099164,64.80000305175781
2020-08-31,sell,65.44999694824219,-0.29999999999999993,0.7,0.4,0.010771415376258166,65.44999694824219
2020-09-01,sell,63.650001525878906,-0.09999999999999998,0.4,0.30000000000000004,0.0035440511694055585,63.650001525878906
2020-09-02,sell,65.25,-0.050000000000000044,0.30000000000000004,0.25,0.0017842499630754817,65.25
2020-09-03,sell,65.30000305175781,-0.024999999999999994,0.25,0.225,0.0008920092127750233,65.30000305175781
2020-09-04,sell,63.34999847412109,-0.012499999999999983,0.225,0.21250000000000002,0.0004429362375334,63.34999847412109
2020-09-09,sell,62.79999923706055,-0.010937500000000017,0.21250000000000002,0.2015625,0.00038683525716547856,62.79999923706055
2020-09-25,buy,61.0,0.2984382629394532,0.2015625,0.5000007629394532,0.0006973216730272146,61.0
2020-09-28,buy,61.29999923706055,0.2999994277954101,0.5000007629394532,0.8000001907348633,0.000702603809710926,61.29999923706055
2020-09-29,buy,63.25,0.09999990463256836,0.8000001907348633,0.9000000953674316,0.0002401315991829609,63.25
2020-09-30,buy,63.04999923706055,0.04999995231628418,0.9000000953674316,0.9500000476837158,0.00011971898221504042,63.04999923706055
2020-10-05,buy,64.25,0.02499997615814209,0.9500000476837158,0.9750000238418579,6.094052662960642e-05,64.25
2020-10-06,buy,64.75,0.012499988079071045,0.9750000238418579,0.987500011920929,3.070113265562374e-05,64.75
2020-10-12,buy,67.80000305175781,0.010937489569187164,0.987500011920929,0.9984375014901161,2.81127493477859e-05,67.80000305175781
2022-01-11,sell,146.85000610351562,-0.29843750149011616,0.9984375014901161,0.7,0.024979480108264476,146.85000610351562
2022-01-12,sell,149.0,-0.29999999999999993,0.7,0.4,0.02531944278013984,149.0
2022-01-13,sell,149.1999969482422,-0.09999999999999998,0.4,0.30000000000000004,0.008428072828925486,149.1999969482422
2022-01-14,sell,150.8000030517578,-0.050000000000000044,0.30000000000000004,0.25,0.004224885326961898,150.8000030517578
2022-01-17,sell,150.35000610351562,-0.024999999999999994,0.25,0.225,0.002110187913697042,150.35000610351562
2022-01-18,sell,151.6999969482422,-0.012499999999999983,0.225,0.21250000000000002,0.0010570560066336943,151.6999969482422
2022-01-21,sell,143.85000610351562,-0.010937500000000017,0.21250000000000002,0.2015625,0.0009145616925312222,143.85000610351562
2022-04-15,buy,127.75,0.2984375,0.2015625,0.5,0.0016213870686816946,127.75
2022-04-18,buy,124.8499984741211,0.30000000000000004,0.5,0.8,0.0016111687256890185,124.8499984741211
2022-04-19,buy,127.0500030517578,0.09999999999999998,0.8,0.9,0.0005445582977274229,127.0500030517578
2022-04-20,buy,127.75,0.04999999999999993,0.9,0.95,0.00027361766116528114,127.75
2022-04-21,buy,129.8000030517578,0.025000000000000022,0.95,0.975,0.0001388915112341998,129.8000030517578
2022-04-22,buy,125.3499984741211,0.012500000000000067,0.975,0.9875,6.712368858990264e-05,125.3499984741211
2022-04-27,buy,116.1999969482422,0.010937499999999933,0.9875,0.9984375,5.4498180817855086e-05,116.1999969482422
2022-06-06,sell,120.6999969482422,-0.2984375000465661,0.9984375,0.6999999999534339,0.023247483994858743,120.6999969482422
2022-06-07,sell,119.4000015258789,-0.2999999999650754,0.6999999999534339,0.39999999998835845,0.023148187051168098,119.4000015258789
2022-06-08,sell,120.4000015258789,-0.09999999999417919,0.39999999998835845,0.29999999999417926,0.007727034465802165,120.4000015258789
2022-06-09,sell,120.0,-0.04999999999708962,0.29999999999417926,0.24999999999708963,0.00385718345410786,120.0
2022-06-10,sell,117.4000015258789,-0.024999999998544825,0.24999999999708963,0.2249999999985448,0.001917525441711886,117.4000015258789
2022-06-13,sell,113.0500030517578,-0.012499999999272399,0.2249999999985448,0.2124999999992724,0.0009506155824592685,113.0500030517578
2022-06-16,sell,114.6500015258789,-0.01093749999936336,0.2124999999992724,0.20156249999990905,0.0008342872724657142,114.6500015258789
2022-06-20,buy,106.9499969482422,0.2992187500000455,0.20156249999990905,0.5007812499999545,0.0014957621184498143,106.9499969482422
2022-06-21,buy,106.5999984741211,0.2994140625000341,0.5007812499999545,0.8001953124999887,0.0014940943343484557,106.5999984741211
2022-06-22,buy,107.9499969482422,0.09990234375000562,0.8001953124999887,0.9000976562499943,0.0005035069063622079,107.9499969482422
2022-06-23,buy,105.3499984741211,0.049951171875002864,0.9000976562499943,0.9500488281249971,0.0002462849400862743,105.3499984741211
2022-06-24,buy,104.5500030517578,0.024975585937501488,0.9500488281249971,0.9750244140624986,0.00012225144718952305,104.5500030517578
2022-06-27,buy,107.0,0.012487792968750688,0.9750244140624986,0.9875122070312493,6.252170052688567e-05,107.0
2022-06-30,buy,102.3499984741211,0.010926818847656894,0.9875122070312493,0.9984390258789062,5.235827974769399e-05,102.3499984741211
2022-08-22,sell,108.3000030517578,-0.2984390258789289,0.9984390258789062,0.6999999999999773,0.022773809073332575,108.3000030517578
2022-08-23,sell,106.5999984741211,-0.29999999999998295,0.6999999999999773,0.39999999999999436,0.022597468381975648,106.5999984741211
2022-08-24,sell,107.0,-0.0999999999999972,0.39999999999999436,0.29999999999999716,0.007529271911335896,107.0
2022-08-25,sell,107.0500030517578,-0.04999999999999857,0.29999999999999716,0.24999999999999858,0.0037627442090547737,107.0500030517578
2022-08-26,sell,109.4499969482422,-0.024999999999999273,0.24999999999999858,0.2249999999999993,0.0018913123211157503,109.4499969482422
2022-08-29,sell,102.6500015258789,-0.01249999999999965,0.2249999999999993,0.21249999999999966,0.0009322849117083685,102.6500015258789
2022-09-01,sell,101.9000015258789,-0.010937499999999684,0.21249999999999966,0.20156249999999998,0.0008144229329315424,101.9000015258789
2022-10-25,buy,76.30000305175781,0.29843750000004554,0.20156249999999998,0.5000000000000455,0.0013961796147791798,76.30000305175781
2022-10-26,buy,74.19999694824219,0.29999999999996585,0.5000000000000455,0.8000000000000114,0.0013839964746442494,74.19999694824219
2022-10-27,buy,76.4000015258789,0.09999999999999432,0.8000000000000114,0.9000000000000057,0.00047221573435912587,76.4000015258789
2022-10-28,buy,76.25,0.04999999999999716,0.9000000000000057,0.9500000000000028,0.00023568057482811815,76.25
2022-10-31,buy,76.44999694824219,0.02499999999999858,0.9500000000000028,0.9750000000000014,0.00011813140185795105,76.44999694824219
2022-11-01,buy,76.94999694824219,0.01249999999999929,0.9750000000000014,0.9875000000000007,5.9441715665565196e-05,76.94999694824219
2022-11-04,buy,76.25,0.010937499999999378,0.9875000000000007,0.9984375000000001,5.154422949875932e-05,76.25
2023-07-24,sell,137.64999389648438,-0.29843750000000013,0.9984375000000001,0.7,0.03818123246810173,137.64999389648438
2023-07-25,sell,140.0,-0.29999999999999993,0.7,0.4,0.0387661957434654,140.0
2023-07-26,sell,141.10000610351562,-0.09999999999999998,0.4,0.30000000000000004,0.012937762644224991,141.10000610351562
2023-07-27,sell,142.1999969482422,-0.050000000000000044,0.30000000000000004,0.25,0.006479852850588861,142.1999969482422
2023-07-28,sell,141.5,-0.024999999999999994,0.25,0.225,0.003234898041008496,141.5
2023-07-31,buy,145.1999969482422,0.30000000000000004,0.225,0.525,0.0025938190530339546,145.1999969482422
2023-08-01,buy,141.4499969482422,0.28125,0.525,0.80625,0.0023984226484174633,141.4499969482422
2023-08-02,buy,140.6999969482422,0.09687499999999993,0.80625,0.903125,0.0008224925327036739,140.6999969482422
2023-08-04,buy,135.0500030517578,0.04843750000000002,0.903125,0.9515625,0.00039631492575357535,135.0500030517578
2023-08-07,buy,136.5,0.024218750000000067,0.9515625,0.97578125,0.00020017787589295835,136.5
2023-08-08,buy,137.64999389648438,0.012109374999999978,0.97578125,0.987890625,0.00010091071643357091,137.64999389648438
2023-08-11,buy,133.89999389648438,0.010595703125000022,0.987890625,0.998486328125,8.591991024259454e-05,133.89999389648438
2023-10-17,sell,134.0,-0.2984863281250003,0.998486328125,0.6999999999999997,0.03645813168313304,134.0
2023-10-18,sell,131.60000610351562,-0.2999999999999998,0.6999999999999997,0.3999999999999999,0.03611331795494775,131.60000610351562
2023-10-19,sell,128.39999389648438,-0.09999999999999998,0.3999999999999999,0.29999999999999993,0.011897477462186948,128.39999389648438
2023-10-20,sell,127.5999984741211,-0.04999999999999996,0.29999999999999993,0.24999999999999997,0.005933796401991539,127.5999984741211
2023-10-23,sell,127.0500030517578,-0.024999999999999994,0.24999999999999997,0.22499999999999998,0.002962747726251281,127.0500030517578
2023-10-24,sell,126.0,-0.012499999999999983,0.22499999999999998,0.2125,0.001478381214620357,126.0
2023-10-27,sell,124.1999969482422,-0.010937499999999989,0.2125,0.2015625,0.00128970594725693,124.1999969482422
2023-10-30,buy,124.5999984741211,0.30000000000000004,0.2015625,0.5015625,0.0023516072478865172,124.5999984741211
2023-10-31,buy,124.5500030517578,0.298828125,0.5015625,0.800390625,0.002341649804133726,124.5500030517578
2023-11-01,buy,123.25,0.09980468749999993,0.800390625,0.9001953125,0.0007754470091227577,123.25
2023-11-02,buy,126.1500015258789,0.04990234375000002,0.9001953125,0.95009765625,0.0003959193826326338,126.1500015258789
2023-11-03,buy,128.85000610351562,0.024951171875000067,0.95009765625,0.975048828125,0.00020198099560058655,128.85000610351562
2023-11-06,buy,131.85000610351562,0.012475585937499978,0.975048828125,0.9875244140625,0.0001032821031330971,131.85000610351562
2023-11-09,buy,133.0,0.010916137695312522,0.9875244140625,0.9984405517578125,9.114974363598741e-05,133.0
2024-03-14,sell,188.6499938964844,-0.2984405517578126,0.9984405517578125,0.7,0.05317392459271543,188.6499938964844
2024-03-15,sell,186.5,-0.29999999999999993,0.7,0.4,0.05292282788687586,186.5
2024-03-18,sell,185.3500061035156,-0.09999999999999998,0.4,0.30000000000000004,0.01756341818623919,185.3500061035156
2024-03-19,sell,185.6000061035156,-0.050000000000000044,0.30000000000000004,0.25,0.008779618518198787,185.6000061035156
2024-03-20,buy,188.3000030517578,0.30000000000000004,0.25,0.55,0.0035114298173627902,188.3000030517578
2024-03-21,buy,190.5,0.26249999999999996,0.55,0.8125,0.0030918511092913104,190.5
2024-03-22,buy,194.0500030517578,0.09375,0.8125,0.90625,0.0011208280516633023,194.0500030517578
2024-03-25,sell,193.5500030517578,-0.30000000000000004,0.90625,0.60625,0.053856318697735814,193.5500030517578
2024-03-26,sell,196.1999969482422,-0.22968749999999993,0.60625,0.3765625,0.04149650127399554,196.1999969482422
2024-03-27,sell,193.6999969482422,-0.08828124999999998,0.3765625,0.28828125000000004,0.015849263034719424,193.6999969482422
2024-03-28,sell,193.6000061035156,-0.04414062500000002,0.28828125000000004,0.24414062500000003,0.00791895590656574,193.6000061035156
2024-03-29,sell,194.1499938964844,-0.022070312499999994,0.24414062500000003,0.22207031250000003,0.003961100840779175,194.1499938964844
2024-04-01,sell,196.1000061035156,-0.011035156250000011,0.22207031250000003,0.21103515625000002,0.001984686985374997,196.1000061035156
2024-04-09,sell,199.9499969482422,-0.010345458984375,0.21103515625000002,0.20068969726562502,0.0018682030995194562,199.9499969482422
2024-04-23,buy,182.5500030517578,0.2993116497993469,0.20068969726562502,0.5000013470649719,0.003527171654683688,182.5500030517578
2024-04-24,buy,186.8999938964844,0.29999898970127103,0.5000013470649719,0.8000003367662429,0.0035769408012568324,186.8999938964844
2024-04-25,buy,186.5500030517578,0.09999983161687853,0.8000003367662429,0.9000001683831215,0.0011903766782682772,186.5500030517578
2024-04-26,buy,190.1000061035156,0.04999991580843932,0.9000001683831215,0.9500000841915608,0.0006053565923000286,190.1000061035156
2024-04-29,buy,195.1499938964844,0.024999957904219605,0.9500000841915608,0.9750000420957804,0.00031031042260516815,195.1499938964844
2024-04-30,buy,197.3999938964844,0.012499978952109747,0.9750000420957804,0.9875000210478901,0.00015689770962321555,197.3999938964844
2024-05-06,buy,199.3000030517578,0.010937481583096154,0.9875000210478901,0.9984375026309863,0.00013859037513174686,199.3000030517578
2024-07-08,sell,264.0,-0.29843750263098656,0.9984375026309863,0.6999999999999997,0.07536313216013679,264.0
2024-07-09,sell,272.1000061035156,-0.2999999999999998,0.6999999999999997,0.3999999999999999,0.07723946528136415,272.1000061035156
2024-07-10,sell,269.95001220703125,-0.09999999999999998,0.3999999999999999,0.29999999999999993,0.02561547243427709,269.95001220703125
2024-07-11,sell,279.3999938964844,-0.04999999999999996,0.29999999999999993,0.24999999999999997,0.012934010557191341,279.3999938964844
2024-07-12,sell,271.6000061035156,-0.024999999999999994,0.24999999999999997,0.22499999999999998,0.006419792386216726,271.6000061035156
2024-07-15,sell,273.5,-0.012499999999999983,0.22499999999999998,0.2125,0.0032144328222112983,273.5
2024-07-18,sell,257.70001220703125,-0.010937499999999989,0.2125,0.2015625,0.002777617175566095,257.70001220703125
2024-07-30,buy,228.6999969482422,0.298486328125,0.2015625,0.500048828125,0.004919098355619095,228.6999969482422
2024-07-31,buy,231.0,0.29996337890625,0.500048828125,0.80001220703125,0.004967670471730599,231.0
2024-08-01,buy,243.1000061035156,0.09999389648437507,0.80001220703125,0.900006103515625,0.0017251741428929573,243.1000061035156
2024-08-02,buy,227.6499938964844,0.04999694824218748,0.900006103515625,0.9500030517578125,0.000813211023845193,227.6499938964844
2024-08-05,buy,195.75,0.024998474121093683,0.9500030517578125,0.9750015258789062,0.00035246892632911865,195.75
2024-08-06,buy,195.3999938964844,0.012499237060546897,0.9750015258789062,0.9875007629394531,0.00017592534747618772,195.3999938964844
2024-08-09,buy,211.0500030517578,0.010936832427978493,0.9875007629394531,0.9984375953674316,0.00016610552865372157,211.0500030517578
2025-02-26,sell,239.0,-0.29843759536743164,0.9984375953674316,0.7,0.07724663743890736,239.0
2025-02-27,sell,243.5,-0.29999999999999993,0.7,0.4,0.07852554031898723,243.5
2025-03-03,sell,230.0,-0.09999999999999998,0.4,0.30000000000000004,0.02554423546816082,230.0
2025-03-04,sell,221.6000061035156,-0.050000000000000044,0.30000000000000004,0.25,0.012623971210084746,221.6000061035156
2025-03-05,sell,231.1000061035156,-0.024999999999999994,0.25,0.225,0.0063776060092943605,231.1000061035156
2025-03-06,sell,233.0500030517578,-0.012499999999999983,0.225,0.21250000000000002,0.0031943446683534004,233.0500030517578
2025-03-11,buy,213.6000061035156,0.290625,0.21250000000000002,0.503125,0.00484487633540681,213.6000061035156
2025-03-12,buy,216.6999969482422,0.29765624999999996,0.503125,0.80078125,0.004997707928877806,216.6999969482422
2025-03-13,buy,223.3999938964844,0.099609375,0.80078125,0.900390625,0.0017136568818168127,223.3999938964844
2025-03-14,buy,214.8500061035156,0.0498046875,0.900390625,0.9501953125,0.0008272658231740425,214.8500061035156
2025-03-17,buy,218.5,0.02490234375,0.9501953125,0.97509765625,0.0004203011667140746,218.5
2025-03-18,buy,220.25,0.012451171875,0.97509765625,0.987548828125,0.00021178956316660776,220.25
2025-03-21,buy,221.1499938964844,0.010894775390625,0.987548828125,0.998443603515625,0.00018606285059869342,221.1499938964844
2025-08-08,sell,253.1999969482422,-0.29844360351562504,0.998443603515625,0.7,0.0878238475685053,253.1999969482422
2025-08-11,sell,250.8500061035156,-0.29999999999999993,0.7,0.4,0.08753896874177468,250.8500061035156
2025-08-12,sell,256.3999938964844,-0.09999999999999998,0.4,0.30000000000000004,0.029381631718298523,256.3999938964844
2025-08-13,sell,259.8500061035156,-0.050000000000000044,0.30000000000000004,0.25,0.01474067613332369,259.8500061035156
2025-08-14,sell,259.45001220703125,-0.024999999999999994,0.25,0.225,0.0073651332700861265,259.45001220703125
